fecha,categoria,segmento,is_weekend,month,promo_active,units_sold,revenue
2023-10-16,Hombre,Mujer,0,10,0,1,50.08
2023-10-16,Hombre,Hombre,0,10,0,0,0.0
2023-10-16,Hombre,Niños,0,10,0,1,45.24
2023-10-16,Hombre,Unisex,0,10,1,3,150.17
2023-10-16,Niños,Mujer,0,10,0,1,39.71
2023-10-16,Niños,Hombre,0,10,0,2,45.08
2023-10-16,Niños,Niños,0,10,1,2,90.07
2023-10-16,Niños,Unisex,0,10,1,2,105.22
2023-10-16,Accesorios,Mujer,0,10,1,4,167.76
2023-10-16,Accesorios,Hombre,0,10,0,2,40.95
2023-10-16,Accesorios,Niños,0,10,0,1,46.64
2023-10-16,Accesorios,Unisex,0,10,1,1,29.25
2023-10-16,Calzado,Mujer,0,10,0,2,64.66
2023-10-16,Calzado,Hombre,0,10,1,3,174.27
2023-10-16,Calzado,Niños,0,10,0,3,72.56
2023-10-16,Calzado,Unisex,0,10,1,0,0.0
2023-10-17,Mujer,Mujer,0,10,0,2,55.24
2023-10-17,Mujer,Hombre,0,10,0,3,51.7
2023-10-17,Mujer,Niños,0,10,1,4,237.27
2023-10-17,Mujer,Unisex,0,10,0,2,116.66
2023-10-17,Hombre,Mujer,0,10,0,4,225.96
2023-10-17,Hombre,Hombre,0,10,0,0,0.0
2023-10-17,Hombre,Niños,0,10,0,1,45.78
2023-10-17,Hombre,Unisex,0,10,0,1,51.91
2023-10-17,Niños,Mujer,0,10,0,1,37.21
2023-10-17,Niños,Hombre,0,10,0,2,94.93
2023-10-17,Niños,Niños,0,10,0,3,128.2
2023-10-17,Niños,Unisex,0,10,0,2,83.86
2023-10-17,Accesorios,Mujer,0,10,0,1,34.95
2023-10-17,Accesorios,Hombre,0,10,0,2,44.8
2023-10-17,Accesorios,Niños,0,10,0,2,78.07
2023-10-17,Accesorios,Unisex,0,10,0,3,135.55
2023-10-17,Calzado,Mujer,0,10,0,1,50.02
2023-10-17,Calzado,Hombre,0,10,0,2,89.06
2023-10-17,Calzado,Niños,0,10,0,1,29.33
2023-10-17,Calzado,Unisex,0,10,0,2,104.49
2023-10-18,Mujer,Mujer,0,10,0,0,0.0
2023-10-18,Mujer,Hombre,0,10,0,2,102.86
2023-10-18,Mujer,Niños,0,10,0,2,75.73
2023-10-18,Mujer,Unisex,0,10,1,2,46.39
2023-10-18,Hombre,Mujer,0,10,0,2,80.93
2023-10-18,Hombre,Hombre,0,10,0,1,46.73
2023-10-18,Hombre,Niños,0,10,0,0,0.0
2023-10-18,Hombre,Unisex,0,10,0,2,39.96
2023-10-18,Niños,Mujer,0,10,0,4,118.72
2023-10-18,Niños,Hombre,0,10,0,3,73.33
2023-10-18,Niños,Niños,0,10,0,1,15.44
2023-10-18,Niños,Unisex,0,10,0,3,153.67
2023-10-18,Accesorios,Mujer,0,10,0,1,41.11
2023-10-18,Accesorios,Hombre,0,10,0,0,0.0
2023-10-18,Accesorios,Niños,0,10,0,2,93.58
2023-10-18,Accesorios,Unisex,0,10,0,1,46.77
2023-10-18,Calzado,Mujer,0,10,1,3,58.61
2023-10-18,Calzado,Hombre,0,10,0,2,89.47
2023-10-18,Calzado,Niños,0,10,1,0,0.0
2023-10-18,Calzado,Unisex,0,10,0,3,109.78
2023-10-19,Mujer,Mujer,0,10,0,1,55.99
2023-10-19,Mujer,Hombre,0,10,0,4,83.81
2023-10-19,Mujer,Niños,0,10,1,2,46.62
2023-10-19,Mujer,Unisex,0,10,0,0,0.0
2023-10-19,Hombre,Mujer,0,10,0,1,21.86
2023-10-19,Hombre,Hombre,0,10,0,0,0.0
2023-10-19,Hombre,Niños,0,10,0,2,90.3
2023-10-19,Hombre,Unisex,0,10,0,0,0.0
2023-10-19,Niños,Mujer,0,10,0,1,24.72
2023-10-19,Niños,Hombre,0,10,0,3,177.69
2023-10-19,Niños,Niños,0,10,0,3,106.23
2023-10-19,Niños,Unisex,0,10,0,3,49.82
2023-10-19,Accesorios,Mujer,0,10,0,3,146.05
2023-10-19,Accesorios,Hombre,0,10,0,3,90.23
2023-10-19,Accesorios,Niños,0,10,0,3,104.17
2023-10-19,Accesorios,Unisex,0,10,0,3,173.17
2023-10-19,Calzado,Mujer,0,10,0,2,31.79
2023-10-19,Calzado,Hombre,0,10,0,2,49.91
2023-10-19,Calzado,Niños,0,10,0,2,107.76
2023-10-19,Calzado,Unisex,0,10,0,3,55.56
2023-10-20,Mujer,Mujer,0,10,1,2,80.23
2023-10-20,Mujer,Hombre,0,10,0,2,96.75
2023-10-20,Mujer,Niños,0,10,0,3,127.82
2023-10-20,Mujer,Unisex,0,10,0,4,99.31
2023-10-20,Hombre,Mujer,0,10,0,2,109.96
2023-10-20,Hombre,Hombre,0,10,0,3,112.48
2023-10-20,Hombre,Niños,0,10,0,3,167.74
2023-10-20,Hombre,Unisex,0,10,0,1,45.7
2023-10-20,Niños,Mujer,0,10,0,2,111.61
2023-10-20,Niños,Hombre,0,10,0,3,134.3
2023-10-20,Niños,Niños,0,10,0,0,0.0
2023-10-20,Niños,Unisex,0,10,0,1,45.22
2023-10-20,Accesorios,Mujer,0,10,0,1,35.49
2023-10-20,Accesorios,Hombre,0,10,0,2,34.97
2023-10-20,Accesorios,Niños,0,10,0,1,19.97
2023-10-20,Accesorios,Unisex,0,10,0,3,118.33
2023-10-20,Calzado,Mujer,0,10,0,1,44.92
2023-10-20,Calzado,Hombre,0,10,0,2,103.24
2023-10-20,Calzado,Niños,0,10,0,1,58.65
2023-10-20,Calzado,Unisex,0,10,0,1,23.85
2023-10-21,Mujer,Mujer,1,10,0,4,75.38
2023-10-21,Mujer,Hombre,1,10,1,1,41.03
2023-10-21,Mujer,Niños,1,10,0,4,109.96
2023-10-21,Mujer,Unisex,1,10,0,5,277.15
2023-10-21,Hombre,Mujer,1,10,0,5,205.16
2023-10-21,Hombre,Hombre,1,10,0,2,45.95
2023-10-21,Hombre,Niños,1,10,0,4,186.25
2023-10-21,Hombre,Unisex,1,10,1,3,85.95
2023-10-21,Niños,Mujer,1,10,0,1,24.38
2023-10-21,Niños,Hombre,1,10,0,4,165.2
2023-10-21,Niños,Niños,1,10,0,3,141.85
2023-10-21,Niños,Unisex,1,10,0,3,143.19
2023-10-21,Accesorios,Mujer,1,10,1,2,113.71
2023-10-21,Accesorios,Hombre,1,10,0,3,164.18
2023-10-21,Accesorios,Niños,1,10,0,2,95.41
2023-10-21,Accesorios,Unisex,1,10,0,0,0.0
2023-10-21,Calzado,Mujer,1,10,0,1,41.44
2023-10-21,Calzado,Hombre,1,10,0,2,39.44
2023-10-21,Calzado,Niños,1,10,0,1,19.91
2023-10-21,Calzado,Unisex,1,10,0,2,113.14
2023-10-22,Mujer,Mujer,1,10,0,4,178.44
2023-10-22,Mujer,Hombre,1,10,0,1,35.79
2023-10-22,Mujer,Niños,1,10,0,0,0.0
2023-10-22,Mujer,Unisex,1,10,1,2,108.99
2023-10-22,Hombre,Mujer,1,10,1,4,190.38
2023-10-22,Hombre,Hombre,1,10,0,5,259.93
2023-10-22,Hombre,Niños,1,10,1,3,112.56
2023-10-22,Hombre,Unisex,1,10,0,3,72.34
2023-10-22,Niños,Mujer,1,10,0,0,0.0
2023-10-22,Niños,Hombre,1,10,0,1,16.06
2023-10-22,Niños,Niños,1,10,0,1,50.7
2023-10-22,Niños,Unisex,1,10,0,2,109.61
2023-10-22,Accesorios,Mujer,1,10,0,2,117.95
2023-10-22,Accesorios,Hombre,1,10,0,4,224.88
2023-10-22,Accesorios,Niños,1,10,0,2,117.31
2023-10-22,Accesorios,Unisex,1,10,0,2,50.33
2023-10-22,Calzado,Mujer,1,10,0,4,228.62
2023-10-22,Calzado,Hombre,1,10,0,6,158.85
2023-10-22,Calzado,Niños,1,10,0,1,48.69
2023-10-22,Calzado,Unisex,1,10,1,1,53.74
2023-10-23,Mujer,Mujer,0,10,0,3,143.22
2023-10-23,Mujer,Hombre,0,10,0,2,85.72
2023-10-23,Mujer,Niños,0,10,0,2,49.5
2023-10-23,Mujer,Unisex,0,10,0,3,96.02
2023-10-23,Hombre,Mujer,0,10,0,1,43.93
2023-10-23,Hombre,Hombre,0,10,0,2,116.03
2023-10-23,Hombre,Niños,0,10,0,2,46.72
2023-10-23,Hombre,Unisex,0,10,0,2,87.21
2023-10-23,Niños,Mujer,0,10,0,0,0.0
2023-10-23,Niños,Hombre,0,10,0,1,37.44
2023-10-23,Niños,Niños,0,10,0,3,50.75
2023-10-23,Niños,Unisex,0,10,0,0,0.0
2023-10-23,Accesorios,Mujer,0,10,0,2,116.88
2023-10-23,Accesorios,Hombre,0,10,0,4,117.78
2023-10-23,Accesorios,Niños,0,10,0,3,130.66
2023-10-23,Accesorios,Unisex,0,10,0,4,113.51
2023-10-23,Calzado,Mujer,0,10,0,3,90.22
2023-10-23,Calzado,Hombre,0,10,0,2,57.13
2023-10-23,Calzado,Niños,0,10,0,0,0.0
2023-10-23,Calzado,Unisex,0,10,0,3,84.92
2023-10-24,Mujer,Mujer,0,10,0,1,49.34
2023-10-24,Mujer,Hombre,0,10,0,4,233.08
2023-10-24,Mujer,Niños,0,10,0,1,49.68
2023-10-24,Mujer,Unisex,0,10,0,2,45.75
2023-10-24,Hombre,Mujer,0,10,0,1,59.02
2023-10-24,Hombre,Hombre,0,10,0,3,141.26
2023-10-24,Hombre,Niños,0,10,1,1,24.79
2023-10-24,Hombre,Unisex,0,10,0,3,84.16
2023-10-24,Niños,Mujer,0,10,0,2,42.17
2023-10-24,Niños,Hombre,0,10,0,4,141.49
2023-10-24,Niños,Niños,0,10,0,1,29.85
2023-10-24,Niños,Unisex,0,10,0,3,50.62
2023-10-24,Accesorios,Mujer,0,10,1,0,0.0
2023-10-24,Accesorios,Hombre,0,10,0,1,41.94
2023-10-24,Accesorios,Niños,0,10,0,1,24.81
2023-10-24,Accesorios,Unisex,0,10,0,1,44.02
2023-10-24,Calzado,Mujer,0,10,0,2,69.04
2023-10-24,Calzado,Hombre,0,10,1,1,42.18
2023-10-24,Calzado,Niños,0,10,0,1,44.0
2023-10-24,Calzado,Unisex,0,10,0,2,44.54
2023-10-25,Mujer,Mujer,0,10,0,4,147.34
2023-10-25,Mujer,Hombre,0,10,0,3,120.37
2023-10-25,Mujer,Niños,0,10,0,3,58.78
2023-10-25,Mujer,Unisex,0,10,0,1,43.78
2023-10-25,Hombre,Mujer,0,10,1,3,45.62
2023-10-25,Hombre,Hombre,0,10,0,1,52.91
2023-10-25,Hombre,Niños,0,10,0,3,74.67
2023-10-25,Hombre,Unisex,0,10,0,0,0.0
2023-10-25,Niños,Mujer,0,10,0,1,29.21
2023-10-25,Niños,Hombre,0,10,0,1,48.34
2023-10-25,Niños,Niños,0,10,0,1,28.71
2023-10-25,Niños,Unisex,0,10,0,2,36.65
2023-10-25,Accesorios,Mujer,0,10,0,3,77.04
2023-10-25,Accesorios,Hombre,0,10,0,1,29.17
2023-10-25,Accesorios,Niños,0,10,0,3,138.7
2023-10-25,Accesorios,Unisex,0,10,0,1,28.58
2023-10-25,Calzado,Mujer,0,10,0,2,55.47
2023-10-25,Calzado,Hombre,0,10,0,2,101.37
2023-10-25,Calzado,Niños,0,10,0,2,30.83
2023-10-25,Calzado,Unisex,0,10,0,4,164.87
2023-10-26,Mujer,Mujer,0,10,0,2,51.69
2023-10-26,Mujer,Hombre,0,10,0,3,75.23
2023-10-26,Mujer,Niños,0,10,0,4,129.72
2023-10-26,Mujer,Unisex,0,10,0,0,0.0
2023-10-26,Hombre,Mujer,0,10,1,1,28.8
2023-10-26,Hombre,Hombre,0,10,0,2,57.45
2023-10-26,Hombre,Niños,0,10,0,0,0.0
2023-10-26,Hombre,Unisex,0,10,0,1,26.05
2023-10-26,Niños,Mujer,0,10,0,2,112.48
2023-10-26,Niños,Hombre,0,10,0,2,67.3
2023-10-26,Niños,Niños,0,10,0,3,113.74
2023-10-26,Niños,Unisex,0,10,0,1,46.78
2023-10-26,Accesorios,Mujer,0,10,0,1,48.66
2023-10-26,Accesorios,Hombre,0,10,0,4,113.23
2023-10-26,Accesorios,Niños,0,10,0,2,117.53
2023-10-26,Accesorios,Unisex,0,10,0,2,94.81
2023-10-26,Calzado,Mujer,0,10,0,4,207.13
2023-10-26,Calzado,Hombre,0,10,0,2,32.47
2023-10-26,Calzado,Niños,0,10,0,2,66.34
2023-10-26,Calzado,Unisex,0,10,0,2,83.1
2023-10-27,Mujer,Mujer,0,10,0,1,27.08
2023-10-27,Mujer,Hombre,0,10,0,2,100.22
2023-10-27,Mujer,Niños,0,10,0,2,81.27
2023-10-27,Mujer,Unisex,0,10,0,1,34.99
2023-10-27,Hombre,Mujer,0,10,0,3,111.85
2023-10-27,Hombre,Hombre,0,10,0,3,170.44
2023-10-27,Hombre,Niños,0,10,0,3,91.64
2023-10-27,Hombre,Unisex,0,10,0,1,46.3
2023-10-27,Niños,Mujer,0,10,0,0,0.0
2023-10-27,Niños,Hombre,0,10,0,0,0.0
2023-10-27,Niños,Niños,0,10,0,3,57.48
2023-10-27,Niños,Unisex,0,10,0,2,103.02
2023-10-27,Accesorios,Mujer,0,10,0,3,108.11
2023-10-27,Accesorios,Hombre,0,10,0,0,0.0
2023-10-27,Accesorios,Niños,0,10,0,2,93.06
2023-10-27,Accesorios,Unisex,0,10,0,2,46.14
2023-10-27,Calzado,Mujer,0,10,0,1,22.62
2023-10-27,Calzado,Hombre,0,10,0,2,72.56
2023-10-27,Calzado,Niños,0,10,0,2,95.74
2023-10-27,Calzado,Unisex,0,10,0,3,136.26
2023-10-28,Mujer,Mujer,1,10,0,5,272.11
2023-10-28,Mujer,Hombre,1,10,0,3,169.94
2023-10-28,Mujer,Niños,1,10,1,3,62.13
2023-10-28,Mujer,Unisex,1,10,0,4,121.45
2023-10-28,Hombre,Mujer,1,10,0,3,85.83
2023-10-28,Hombre,Hombre,1,10,0,5,230.36
2023-10-28,Hombre,Niños,1,10,0,4,200.72
2023-10-28,Hombre,Unisex,1,10,0,2,68.66
2023-10-28,Niños,Mujer,1,10,0,5,130.59
2023-10-28,Niños,Hombre,1,10,0,2,85.3
2023-10-28,Niños,Niños,1,10,0,4,79.57
2023-10-28,Niños,Unisex,1,10,0,4,215.14
2023-10-28,Accesorios,Mujer,1,10,0,1,50.38
2023-10-28,Accesorios,Hombre,1,10,0,3,54.35
2023-10-28,Accesorios,Niños,1,10,0,4,195.21
2023-10-28,Accesorios,Unisex,1,10,0,1,50.09
2023-10-28,Calzado,Mujer,1,10,0,3,134.46
2023-10-28,Calzado,Hombre,1,10,0,2,96.42
2023-10-28,Calzado,Niños,1,10,1,5,260.11
2023-10-28,Calzado,Unisex,1,10,0,3,47.51
2023-10-29,Mujer,Mujer,1,10,0,3,177.29
2023-10-29,Mujer,Hombre,1,10,0,1,55.02
2023-10-29,Mujer,Niños,1,10,0,1,42.14
2023-10-29,Mujer,Unisex,1,10,0,2,35.37
2023-10-29,Hombre,Mujer,1,10,0,2,93.5
2023-10-29,Hombre,Hombre,1,10,0,4,223.57
2023-10-29,Hombre,Niños,1,10,0,1,30.27
2023-10-29,Hombre,Unisex,1,10,0,4,119.45
2023-10-29,Niños,Mujer,1,10,0,3,170.67
2023-10-29,Niños,Hombre,1,10,0,4,220.29
2023-10-29,Niños,Niños,1,10,0,3,133.35
2023-10-29,Niños,Unisex,1,10,0,3,146.66
2023-10-29,Accesorios,Mujer,1,10,0,4,130.7
2023-10-29,Accesorios,Hombre,1,10,0,2,86.49
2023-10-29,Accesorios,Niños,1,10,0,1,39.48
2023-10-29,Accesorios,Unisex,1,10,0,4,142.26
2023-10-29,Calzado,Mujer,1,10,0,1,53.59
2023-10-29,Calzado,Hombre,1,10,0,2,33.1
2023-10-29,Calzado,Niños,1,10,0,1,46.46
2023-10-29,Calzado,Unisex,1,10,0,3,99.51
2023-10-30,Mujer,Mujer,0,10,0,1,21.06
2023-10-30,Mujer,Hombre,0,10,0,2,85.25
2023-10-30,Mujer,Niños,0,10,0,4,154.37
2023-10-30,Mujer,Unisex,0,10,0,1,27.65
2023-10-30,Hombre,Mujer,0,10,1,3,168.22
2023-10-30,Hombre,Hombre,0,10,0,2,30.92
2023-10-30,Hombre,Niños,0,10,0,3,48.12
2023-10-30,Hombre,Unisex,0,10,0,3,141.36
2023-10-30,Niños,Mujer,0,10,0,2,45.03
2023-10-30,Niños,Hombre,0,10,0,1,18.59
2023-10-30,Niños,Niños,0,10,0,3,71.15
2023-10-30,Niños,Unisex,0,10,1,2,59.08
2023-10-30,Accesorios,Mujer,0,10,0,2,33.86
2023-10-30,Accesorios,Hombre,0,10,0,2,83.0
2023-10-30,Accesorios,Niños,0,10,0,2,107.28
2023-10-30,Accesorios,Unisex,0,10,1,1,44.39
2023-10-30,Calzado,Mujer,0,10,0,3,168.66
2023-10-30,Calzado,Hombre,0,10,0,3,136.64
2023-10-30,Calzado,Niños,0,10,1,2,54.68
2023-10-30,Calzado,Unisex,0,10,0,2,42.65
2023-10-31,Mujer,Mujer,0,10,0,4,138.57
2023-10-31,Mujer,Hombre,0,10,0,2,32.74
2023-10-31,Mujer,Niños,0,10,0,3,137.08
2023-10-31,Mujer,Unisex,0,10,0,2,56.14
2023-10-31,Hombre,Mujer,0,10,0,2,41.05
2023-10-31,Hombre,Hombre,0,10,0,1,36.48
2023-10-31,Hombre,Niños,0,10,0,3,88.47
2023-10-31,Hombre,Unisex,0,10,0,1,34.2
2023-10-31,Niños,Mujer,0,10,1,2,95.56
2023-10-31,Niños,Hombre,0,10,0,2,96.09
2023-10-31,Niños,Niños,0,10,0,3,46.4
2023-10-31,Niños,Unisex,0,10,0,0,0.0
2023-10-31,Accesorios,Mujer,0,10,0,0,0.0
2023-10-31,Accesorios,Hombre,0,10,0,2,106.73
2023-10-31,Accesorios,Niños,0,10,1,2,113.39
2023-10-31,Accesorios,Unisex,0,10,0,2,100.26
2023-10-31,Calzado,Mujer,0,10,0,2,72.99
2023-10-31,Calzado,Hombre,0,10,0,3,115.1
2023-10-31,Calzado,Niños,0,10,0,1,38.24
2023-10-31,Calzado,Unisex,0,10,0,0,0.0
2023-11-01,Mujer,Mujer,0,11,0,1,47.03
2023-11-01,Mujer,Hombre,0,11,0,4,204.48
2023-11-01,Mujer,Niños,0,11,1,4,134.61
2023-11-01,Mujer,Unisex,0,11,0,2,54.08
2023-11-01,Hombre,Mujer,0,11,0,2,82.97
2023-11-01,Hombre,Hombre,0,11,0,1,47.13
2023-11-01,Hombre,Niños,0,11,0,4,76.92
2023-11-01,Hombre,Unisex,0,11,0,2,99.58
2023-11-01,Niños,Mujer,0,11,0,1,59.69
2023-11-01,Niños,Hombre,0,11,0,2,86.7
2023-11-01,Niños,Niños,0,11,0,3,179.54
2023-11-01,Niños,Unisex,0,11,0,3,122.89
2023-11-01,Accesorios,Mujer,0,11,0,5,119.72
2023-11-01,Accesorios,Hombre,0,11,0,2,58.57
2023-11-01,Accesorios,Niños,0,11,0,2,47.56
2023-11-01,Accesorios,Unisex,0,11,0,5,214.53
2023-11-01,Calzado,Mujer,0,11,0,4,99.08
2023-11-01,Calzado,Hombre,0,11,0,2,63.5
2023-11-01,Calzado,Niños,0,11,0,2,77.54
2023-11-01,Calzado,Unisex,0,11,0,2,52.83
2023-11-02,Mujer,Mujer,0,11,0,1,51.41
2023-11-02,Mujer,Hombre,0,11,0,2,39.02
2023-11-02,Mujer,Niños,0,11,0,4,75.8
2023-11-02,Mujer,Unisex,0,11,0,5,240.96
2023-11-02,Hombre,Mujer,0,11,0,1,43.88
2023-11-02,Hombre,Hombre,0,11,0,4,121.57
2023-11-02,Hombre,Niños,0,11,0,4,161.75
2023-11-02,Hombre,Unisex,0,11,0,5,254.74
2023-11-02,Niños,Mujer,0,11,0,2,34.77
2023-11-02,Niños,Hombre,0,11,0,1,59.2
2023-11-02,Niños,Niños,0,11,0,5,166.89
2023-11-02,Niños,Unisex,0,11,0,3,70.9
2023-11-02,Accesorios,Mujer,0,11,0,5,76.33
2023-11-02,Accesorios,Hombre,0,11,0,2,72.99
2023-11-02,Accesorios,Niños,0,11,0,4,139.32
2023-11-02,Accesorios,Unisex,0,11,0,3,67.24
2023-11-02,Calzado,Mujer,0,11,0,4,124.07
2023-11-02,Calzado,Hombre,0,11,0,4,169.55
2023-11-02,Calzado,Niños,0,11,0,6,109.97
2023-11-02,Calzado,Unisex,0,11,0,3,56.66
2023-11-03,Mujer,Mujer,0,11,0,5,173.62
2023-11-03,Mujer,Hombre,0,11,0,3,168.57
2023-11-03,Mujer,Niños,0,11,0,6,120.12
2023-11-03,Mujer,Unisex,0,11,0,0,0.0
2023-11-03,Hombre,Mujer,0,11,0,6,188.15
2023-11-03,Hombre,Hombre,0,11,0,4,176.02
2023-11-03,Hombre,Niños,0,11,1,4,106.25
2023-11-03,Hombre,Unisex,0,11,0,4,233.77
2023-11-03,Niños,Mujer,0,11,0,1,51.54
2023-11-03,Niños,Hombre,0,11,0,3,131.61
2023-11-03,Niños,Niños,0,11,0,1,37.12
2023-11-03,Niños,Unisex,0,11,0,2,82.79
2023-11-03,Accesorios,Mujer,0,11,0,4,65.48
2023-11-03,Accesorios,Hombre,0,11,0,2,72.22
2023-11-03,Accesorios,Niños,0,11,0,1,34.17
2023-11-03,Accesorios,Unisex,0,11,0,1,47.85
2023-11-03,Calzado,Mujer,0,11,0,3,107.76
2023-11-03,Calzado,Hombre,0,11,0,2,105.01
2023-11-03,Calzado,Niños,0,11,1,6,200.61
2023-11-03,Calzado,Unisex,0,11,0,4,162.41
2023-11-04,Mujer,Mujer,1,11,0,7,228.57
2023-11-04,Mujer,Hombre,1,11,0,5,207.7
2023-11-04,Mujer,Niños,1,11,0,6,106.2
2023-11-04,Mujer,Unisex,1,11,0,5,120.61
2023-11-04,Hombre,Mujer,1,11,0,8,259.87
2023-11-04,Hombre,Hombre,1,11,0,3,67.54
2023-11-04,Hombre,Niños,1,11,0,4,152.89
2023-11-04,Hombre,Unisex,1,11,0,3,140.87
2023-11-04,Niños,Mujer,1,11,0,3,51.59
2023-11-04,Niños,Hombre,1,11,0,5,185.32
2023-11-04,Niños,Niños,1,11,1,10,194.97
2023-11-04,Niños,Unisex,1,11,0,4,108.86
2023-11-04,Accesorios,Mujer,1,11,0,3,124.2
2023-11-04,Accesorios,Hombre,1,11,0,5,182.49
2023-11-04,Accesorios,Niños,1,11,0,1,17.45
2023-11-04,Accesorios,Unisex,1,11,1,3,49.43
2023-11-04,Calzado,Mujer,1,11,0,3,177.54
2023-11-04,Calzado,Hombre,1,11,1,10,250.34
2023-11-04,Calzado,Niños,1,11,0,5,173.79
2023-11-04,Calzado,Unisex,1,11,0,8,415.37
2023-11-05,Mujer,Mujer,1,11,0,2,110.02
2023-11-05,Mujer,Hombre,1,11,0,9,323.86
2023-11-05,Mujer,Niños,1,11,0,6,316.39
2023-11-05,Mujer,Unisex,1,11,0,3,78.6
2023-11-05,Hombre,Mujer,1,11,1,11,264.48
2023-11-05,Hombre,Hombre,1,11,0,5,152.63
2023-11-05,Hombre,Niños,1,11,0,3,107.43
2023-11-05,Hombre,Unisex,1,11,0,5,137.13
2023-11-05,Niños,Mujer,1,11,0,4,220.02
2023-11-05,Niños,Hombre,1,11,0,6,329.39
2023-11-05,Niños,Niños,1,11,0,3,106.1
2023-11-05,Niños,Unisex,1,11,0,6,206.98
2023-11-05,Accesorios,Mujer,1,11,0,5,243.69
2023-11-05,Accesorios,Hombre,1,11,0,7,301.8
2023-11-05,Accesorios,Niños,1,11,0,7,369.64
2023-11-05,Accesorios,Unisex,1,11,0,1,41.55
2023-11-05,Calzado,Mujer,1,11,1,7,352.49
2023-11-05,Calzado,Hombre,1,11,0,4,81.97
2023-11-05,Calzado,Niños,1,11,0,1,50.94
2023-11-05,Calzado,Unisex,1,11,0,4,132.98
2023-11-06,Mujer,Mujer,0,11,0,0,0.0
2023-11-06,Mujer,Hombre,0,11,0,5,224.73
2023-11-06,Mujer,Niños,0,11,0,4,134.81
2023-11-06,Mujer,Unisex,0,11,0,2,43.89
2023-11-06,Hombre,Mujer,0,11,0,4,116.38
2023-11-06,Hombre,Hombre,0,11,0,4,70.81
2023-11-06,Hombre,Niños,0,11,1,5,106.26
2023-11-06,Hombre,Unisex,0,11,0,0,0.0
2023-11-06,Niños,Mujer,0,11,0,2,93.5
2023-11-06,Niños,Hombre,0,11,0,1,19.22
2023-11-06,Niños,Niños,0,11,1,2,102.09
2023-11-06,Niños,Unisex,0,11,0,1,34.91
2023-11-06,Accesorios,Mujer,0,11,1,6,282.96
2023-11-06,Accesorios,Hombre,0,11,0,3,47.31
2023-11-06,Accesorios,Niños,0,11,0,3,80.28
2023-11-06,Accesorios,Unisex,0,11,0,4,237.63
2023-11-06,Calzado,Mujer,0,11,0,5,205.57
2023-11-06,Calzado,Hombre,0,11,0,4,152.75
2023-11-06,Calzado,Niños,0,11,0,1,22.15
2023-11-06,Calzado,Unisex,0,11,0,3,74.24
2023-11-07,Mujer,Mujer,0,11,0,7,193.05
2023-11-07,Mujer,Hombre,0,11,0,4,224.58
2023-11-07,Mujer,Niños,0,11,0,3,128.05
2023-11-07,Mujer,Unisex,0,11,0,3,153.1
2023-11-07,Hombre,Mujer,0,11,0,2,63.65
2023-11-07,Hombre,Hombre,0,11,0,3,165.08
2023-11-07,Hombre,Niños,0,11,0,3,132.57
2023-11-07,Hombre,Unisex,0,11,0,3,64.38
2023-11-07,Niños,Mujer,0,11,1,1,42.38
2023-11-07,Niños,Hombre,0,11,0,1,40.43
2023-11-07,Niños,Niños,0,11,0,3,82.79
2023-11-07,Niños,Unisex,0,11,0,3,105.84
2023-11-07,Accesorios,Mujer,0,11,0,5,156.22
2023-11-07,Accesorios,Hombre,0,11,0,3,169.74
2023-11-07,Accesorios,Niños,0,11,0,2,41.42
2023-11-07,Accesorios,Unisex,0,11,0,1,34.17
2023-11-07,Calzado,Mujer,0,11,0,0,0.0
2023-11-07,Calzado,Hombre,0,11,0,3,97.89
2023-11-07,Calzado,Niños,0,11,0,2,85.35
2023-11-07,Calzado,Unisex,0,11,0,3,165.59
2023-11-08,Mujer,Mujer,0,11,0,1,17.58
2023-11-08,Mujer,Hombre,0,11,0,0,0.0
2023-11-08,Mujer,Niños,0,11,0,1,30.93
2023-11-08,Mujer,Unisex,0,11,0,6,251.59
2023-11-08,Hombre,Mujer,0,11,0,4,184.79
2023-11-08,Hombre,Hombre,0,11,0,2,65.85
2023-11-08,Hombre,Niños,0,11,0,6,108.69
2023-11-08,Hombre,Unisex,0,11,0,2,69.57
2023-11-08,Niños,Mujer,0,11,0,6,253.01
2023-11-08,Niños,Hombre,0,11,0,4,198.94
2023-11-08,Niños,Niños,0,11,0,3,135.95
2023-11-08,Niños,Unisex,0,11,0,3,172.3
2023-11-08,Accesorios,Mujer,0,11,0,4,129.12
2023-11-08,Accesorios,Hombre,0,11,0,4,71.14
2023-11-08,Accesorios,Niños,0,11,0,3,152.84
2023-11-08,Accesorios,Unisex,0,11,0,1,37.47
2023-11-08,Calzado,Mujer,0,11,0,3,101.65
2023-11-08,Calzado,Hombre,0,11,1,3,113.38
2023-11-08,Calzado,Niños,0,11,0,1,46.72
2023-11-08,Calzado,Unisex,0,11,0,3,70.03
2023-11-09,Mujer,Mujer,0,11,0,1,43.8
2023-11-09,Mujer,Hombre,0,11,0,5,225.97
2023-11-09,Mujer,Niños,0,11,0,2,63.46
2023-11-09,Mujer,Unisex,0,11,0,5,80.6
2023-11-09,Hombre,Mujer,0,11,0,2,85.26
2023-11-09,Hombre,Hombre,0,11,0,1,44.14
2023-11-09,Hombre,Niños,0,11,0,5,258.8
2023-11-09,Hombre,Unisex,0,11,0,4,72.55
2023-11-09,Niños,Mujer,0,11,0,2,36.12
